savings_rate,rent_delays,utility_delays,active_subscriptions,debt_to_income,credit_score,likelihood_label
13.706181355213422,3,4,6,17.99250233309705,498,0
15.882712194583101,5,1,7,31.856783650198714,452,0
15.282762270211398,2,2,7,40.30225979825708,394,0
19.192913556628415,2,0,8,34.26604405392498,513,1
19.124017867349053,1,0,11,12.076311469084917,652,2
18.021322141073902,4,2,5,36.07840860588388,453,0
21.058567188224448,2,0,3,28.262957093474423,549,1
26.33452392350439,2,3,5,29.541486278418283,537,1
24.646878948089267,0,1,2,49.955792278548444,525,1
7.605714220850675,1,1,4,27.465871574375413,460,0
0.12255205568631666,1,0,1,31.312112231699203,430,0
24.540239378674915,1,0,3,25.93786426618377,638,2
8.431849111092053,2,2,0,22.567373480933597,522,1
16.426642186751216,3,4,9,28.645805121006976,459,0
9.809208817584484,3,0,6,20.62871442980998,526,1
5.386136936939863,4,1,11,26.455056555924607,408,0
21.790239097433517,3,1,9,21.983037146532276,535,1
23.31408612211853,1,2,9,4.21637039030945,634,2
13.964427194912965,3,2,5,20.082619601322076,482,0
0.0,1,1,7,34.55545549917823,420,0
14.17628886223262,2,3,3,30.1975167783941,540,1
20.742628037817827,0,0,4,22.657367424409443,565,1
7.647619018581098,1,0,6,25.985793889727184,553,1
19.28351943845409,1,0,0,16.945349650932343,555,1
17.89283105578903,4,2,4,18.021826568041874,550,1
22.05504049720762,1,1,8,25.066827836402528,533,1
18.837062578899072,2,1,4,22.842386014478677,577,1
11.18851741382911,2,1,3,17.46431308196494,525,1
26.37600051165144,1,1,4,24.333072420899974,632,2
16.89029298881121,3,1,8,13.873271199357152,546,1
17.808868223430476,4,3,7,40.74210003841888,443,0
11.467124286487628,0,1,5,33.95595308561934,501,1
14.897024241659427,2,3,6,3.283794397993141,627,2
11.806381001811694,2,1,8,33.38585374067748,470,0
16.78937758053604,5,1,9,21.271472286890067,509,1
29.981959360996406,2,1,4,19.533166390409395,640,2
8.396691999480506,2,0,5,32.530134615893246,497,0
6.705070214862811,4,1,9,23.56933530228443,477,0
28.298192292455262,1,1,7,21.12863943496862,633,2
16.534734259936936,4,0,1,11.713632636131752,538,1
13.316490829380584,3,2,3,34.15576739848086,441,0
25.279332811772534,6,1,3,35.36516139709096,511,1
13.760691221841952,0,2,4,26.613108202029235,502,1
30.78206799482855,3,3,7,13.341349949151052,608,2
22.745481099374885,1,2,11,28.025895452379697,540,1
14.584620142980082,1,1,5,31.410689223900256,513,1
33.101157492858526,2,0,7,24.73452278629156,629,2
13.759995538976632,2,2,9,33.81570476138093,473,0
23.19466760406515,1,2,10,26.69546958678708,538,1
20.095048062845443,2,0,9,28.040943271378513,528,1
27.112189025791587,3,3,3,39.80464966350986,553,1
28.93057837708797,2,0,1,20.08163604594174,681,2
18.224029043460366,2,1,4,9.319279261369186,627,2
12.726074907576717,4,0,6,23.309793019867815,519,1
21.219805000573814,1,3,3,19.36246146856861,594,1
13.255992411735257,0,0,1,10.781184028221107,626,2
32.09371073268636,3,4,2,31.218700724910033,540,1
18.955747317579164,2,0,15,25.00833891706227,579,1
15.44274914081524,5,0,5,6.788243077279006,619,2
19.292762141054357,3,2,11,40.461797963224654,442,0
8.570115973292125,7,1,5,17.72097462648729,478,0
11.198701730425439,1,1,8,18.841174167287775,533,1
26.40289735561098,4,1,5,34.41575623260055,507,1
13.40174004720023,1,4,6,29.281979803255417,477,0
10.671623121226423,2,0,8,35.91874665065612,458,0
21.756569267691003,4,4,4,3.2000137490046754,612,2
26.29992908264098,2,1,2,22.139668694304852,599,1
23.032673174655468,0,0,3,26.338693917318107,635,2
24.972333800640715,2,0,3,38.015410333900576,530,1
12.702434380013774,2,0,6,16.55337670997931,559,1
8.047325332807095,0,1,0,21.59370731475153,518,1
28.509335563688406,1,2,6,26.407955302070658,570,1
15.741241128105049,3,1,9,32.61394657564837,491,0
16.24416888481467,0,1,4,13.90716355737851,617,2
27.297358992943405,1,2,4,33.116491564279976,562,1
21.89361006580462,1,0,11,19.09911252995584,582,1
21.191214404571255,2,0,10,28.753498005303022,521,1
33.15501641430759,0,2,7,23.069924964154303,664,2
13.495372387339,0,1,3,27.749557076793106,528,1
24.49488089656866,0,3,7,27.12093272059782,622,2
18.39909187427959,3,1,2,37.770112630853426,494,0
19.8801459520428,3,1,2,22.64359168362679,572,1
28.69927898488772,0,3,7,21.976335888161522,660,2
21.554850294027368,2,2,4,35.68384539914172,496,0
21.76807255334743,3,4,0,39.002953331564996,489,0
25.507551361168616,5,3,7,21.037293014401545,548,1
15.445330893199802,3,2,10,31.923436113267798,458,0
12.125532328626957,1,0,7,16.46120332180228,532,1
10.686335641852764,3,1,4,31.981700736817217,413,0
4.235503874367987,2,4,0,34.20104679011109,393,0
32.39344990958226,0,2,6,22.247948345914462,684,2
10.277541439948218,2,2,4,36.10838964883683,433,0
16.451224634899596,4,2,3,22.37293618255085,538,1
16.062306900777557,3,2,0,25.24034520185425,502,1
20.151846884663705,2,1,11,28.911281655813468,533,1
23.710160487775077,3,1,2,15.399139460000757,622,2
24.02331441851822,3,1,0,11.411119179611598,656,2
13.918457930017432,1,1,11,27.797859158726354,506,1
16.83014800349512,1,6,6,17.58066740885868,518,1
19.978059653418097,5,1,5,12.792798276131329,513,1
16.25916211671517,2,3,6,32.68997266401032,475,0
29.25141903213995,4,0,7,40.16838095809806,608,2
21.43682466146776,4,0,6,33.57265030015563,505,1
23.144144502348723,2,2,1,13.154166407394106,586,1
22.64016888067189,2,1,1,26.78261791756626,570,1
26.214317002397273,3,3,3,21.90526795481398,593,1
19.26715091092595,4,0,4,16.471774910709946,556,1
8.922176364309074,1,0,4,25.85126290465586,494,0
20.79781566226849,2,1,6,24.324688865992798,627,2
13.440501743457197,1,0,5,22.673194480405456,567,1
14.299683227751702,6,4,3,34.88111192805751,441,0
22.104548131285654,2,2,7,37.99867726817634,495,0
26.667981500035452,2,3,8,21.767343696768783,627,2
18.14890103715243,1,1,3,23.206102201247102,598,1
20.16183108819275,4,3,1,22.52466732344947,541,1
29.915504612446668,2,1,6,30.149306308437108,561,1
19.685272256419978,3,1,4,28.314364574947298,513,1
36.211781799262766,1,0,8,17.904151711634213,707,2
21.95856751942081,4,2,3,23.712431569324234,531,1
5.674660685909275,4,5,2,10.03062716764649,486,0
23.273391347731728,0,2,4,9.28550383413554,650,2
20.668108694179445,8,3,7,13.191969183528824,507,1
27.02826927857922,3,3,4,22.485794871606988,559,1
22.712269458889708,2,0,5,31.1120889705479,571,1
17.030808112113583,3,2,4,17.17524073902764,526,1
9.42991234597444,0,3,9,23.738911152036998,500,1
16.536837198997823,2,2,7,27.187164177941007,512,1
12.0463568205349,2,1,1,40.359832276373105,440,0
13.936335851366941,1,1,8,25.558397780082373,517,1
22.120048830944267,3,2,7,26.004289408360446,545,1
29.689331530459846,2,0,9,18.946839999215403,657,2
20.762700708760867,2,1,4,43.366938310860284,498,0
9.62881856575371,2,0,3,32.64574086115445,499,0
21.112218677540984,3,0,5,13.888818594478309,607,2
26.376420406519557,3,2,6,39.98044567573533,490,0
13.731519669764324,3,3,9,32.167900250015904,410,0
17.061879833289577,1,4,7,27.339605698244412,502,1
18.10281736310438,2,3,6,31.60313214515429,498,0
12.50571180842432,3,0,5,36.35831450569967,452,0
22.537963036907012,0,2,6,17.469816734025787,660,2
17.15336295974553,3,2,4,21.103708997017655,543,1
20.936727107349196,1,3,8,24.61575091094317,553,1
11.7875547553853,1,1,1,12.599939713140664,601,2
14.937791897736126,0,1,6,32.29381735048034,581,1
23.0566695047944,2,1,9,22.245504866546604,572,1
15.390167935357631,3,1,2,21.143232178978348,516,1
30.088746958633834,2,2,11,18.57035378054257,627,2
15.202546700697784,4,2,2,24.659450006365326,472,0
19.572793080263203,1,1,4,26.55764074699011,544,1
24.52813582311163,2,2,9,34.96050610693128,562,1
8.071439869468778,1,1,10,35.241464695879884,490,0
5.67433831613457,2,1,7,13.663276193487386,538,1
7.320405798009336,4,1,6,29.605502678476395,449,0
26.838088723990275,0,0,11,37.29902635218236,545,1
14.136992978752872,3,1,1,22.77379698707131,509,1
35.90739499967776,1,1,0,23.300519487406614,712,2
14.05026680939828,2,3,0,21.032340096834222,520,1
19.291859122379257,1,1,3,30.382178117506523,533,1
28.79476966797513,2,2,3,27.87340157496561,586,1
32.04265021711386,3,1,7,34.79646864295456,582,1
32.43052503645478,3,0,9,23.8880264610807,614,2
26.458563614152,1,0,8,37.5999860787648,559,1
25.168437680680235,1,2,8,30.975093592733618,509,1
22.147688644408284,3,1,3,36.7633967284669,511,1
23.448527533166462,5,1,7,19.041574250130868,578,1
14.141699985700267,1,1,3,40.67649750461474,482,0
12.27260781604385,3,1,7,19.445150316640138,572,1
17.976378798123335,1,0,6,19.913642306057774,574,1
16.8087076423255,1,1,8,21.06341926601784,554,1
14.827403654709073,2,3,13,19.996907306456233,498,0
22.874712132197008,0,1,5,43.93553141181843,512,1
24.687136459993575,2,3,2,30.21820724950225,564,1
18.61884820404293,2,1,1,29.95879828931335,533,1
28.34271056738683,1,3,3,6.084854782760779,729,2
10.008176201065464,4,0,9,37.85489643625067,431,0
16.644383785041974,5,1,7,14.61538397213161,512,1
12.982243755780367,2,1,6,24.636461287159158,496,0
4.93424368048858,1,1,7,17.95808655527301,557,1
17.421235199101105,2,2,8,27.396605292827974,525,1
17.147767441317015,3,0,1,40.34061209870414,518,1
28.594148202694917,0,0,8,15.385777984343122,681,2
22.415681791883443,1,0,7,17.81057229838275,623,2
10.830692229695565,5,1,1,26.395814786362795,500,1
30.978647964339316,3,1,7,40.69999374530774,547,1
26.54723586867747,0,2,2,20.753865829933616,648,2
22.07468392428031,4,4,7,17.83772969651984,525,1
16.414611308051178,2,3,6,26.639056103568166,533,1
11.283925342935643,2,1,2,25.074859367348555,515,1
15.394552567502629,1,0,7,14.750111387620546,582,1
25.6212403379293,4,1,8,20.946695801871826,624,2
31.192104141542263,1,4,4,5.320418864896158,679,2
28.802704697905323,1,0,8,24.695861957380767,608,2
14.578054047496082,3,0,5,12.540606775412337,603,2
10.162677966976922,2,1,8,49.68951857850532,418,0
18.986203728378428,2,0,5,30.548351347799823,525,1
5.620924441060039,1,2,9,27.53772686672625,465,0
20.26217399929347,2,4,3,30.26953311573389,531,1
16.96678189590932,2,4,3,20.086402638554222,542,1
14.737744486922304,1,1,3,23.5781966782753,575,1
6.837078529132432,2,4,6,30.053927344875788,435,0
21.595200745988016,1,0,5,15.241144565454777,653,2
14.27109412236662,3,2,6,31.831006975660188,466,0
9.810582150027983,0,2,2,46.07121458314908,429,0
0.0,1,3,3,10.201015920815003,534,1
17.807395664645547,2,1,9,30.32776609178047,525,1
30.40576117668821,3,2,7,16.815564338045398,638,2
29.628814501835087,3,4,7,31.90946052941949,566,1
14.800326203896097,0,1,5,28.38903930776101,533,1
13.784515577467536,1,2,6,43.79605794079143,466,0
21.281419792525167,2,0,4,42.015408003207654,568,1
11.011301925681959,0,3,0,10.519058909189296,584,1
20.112543298736263,2,2,9,32.64241089912356,481,0
23.362561948692832,3,1,6,32.470757422361196,552,1
26.588532567190153,2,2,3,36.88917148231652,501,1
17.29892146464033,4,4,6,29.724145310770076,436,0
16.57428374876124,2,1,4,30.965214815838113,519,1
11.854121892704072,2,0,10,14.673996909043211,555,1
12.21183752172098,0,0,8,29.219593513815333,538,1
16.414647756689313,0,1,2,22.83422278003037,640,2
20.571558547713245,2,1,2,31.836317772763906,543,1
24.395092383632747,1,1,6,24.0548438483863,586,1
12.377747345237587,1,1,6,29.47200891442625,497,0
28.44881998271665,3,0,7,31.161306405912093,561,1
16.102134792702017,2,1,5,31.349885954967256,482,0
17.850428939560945,4,2,4,17.562022449244136,553,1
12.769518245965237,3,1,7,49.187673598441734,412,0
1.0303181780894093,2,2,7,27.538793972182056,443,0
24.18831777452735,1,1,9,31.31744807086207,584,1
23.157907279647034,1,3,8,25.590014971020835,579,1
16.030707100172506,2,1,3,13.917676372393222,551,1
18.468935020574104,5,0,6,32.82872724652396,476,0
21.611574523928695,4,2,5,27.68355824622907,512,1
7.062179001794201,1,2,3,33.8881546092404,496,0
14.296631258575935,0,1,0,18.35108785850879,631,2
23.55985275735279,0,2,12,21.676978326628006,588,1
9.219974037815254,5,3,4,27.67854119499519,402,0
20.054905525166404,4,2,5,25.482560723625657,522,1
8.503927367636164,2,2,6,22.13837151581599,488,0
21.265009877034686,2,2,6,27.688462962091247,542,1
17.750509623917615,4,1,0,39.29802457925376,500,1
6.694077288661434,3,0,5,29.578418507196055,470,0
26.1531754812002,6,1,11,36.730164245484076,462,0
12.857858962413655,0,2,5,23.321508247279557,530,1
12.328232940899333,3,2,10,25.545305453458592,444,0
19.4039843806166,1,0,6,27.431218394412387,584,1
26.040461446001007,1,2,4,20.555217901052128,625,2
10.889247267151221,1,2,6,27.515850762981675,516,1
18.4317589489358,5,3,6,40.67819281195702,421,0
21.00171550231401,6,2,6,42.44354117732528,397,0
22.85173925084201,1,2,4,38.75235048841027,529,1
19.235090886940576,2,0,1,28.05688053424423,590,1
15.430805126416743,0,2,7,17.808621370895832,581,1
12.206868455458963,0,2,6,49.469797088451536,478,0
18.603007181324624,4,0,10,19.861295321640398,549,1
10.495026916100752,2,2,5,40.243983395076334,485,0
0.0,1,2,1,28.659817797056444,499,0
21.055918629103676,2,0,6,14.670358878745018,592,1
24.32754388760337,0,2,6,10.181710428225902,644,2
1.4594729512071325,0,0,4,38.904512085826475,432,0
10.931885067030437,2,1,7,19.25747229460619,486,0
22.334079827036383,2,1,7,12.40038171113996,630,2
32.40246828798189,0,2,2,22.312211638677216,675,2
18.145555953727854,2,3,4,24.94917226007932,536,1
12.903979411396058,1,2,9,28.709787874390805,472,0
16.71972491226612,3,3,3,28.1919062308948,537,1
27.624134934037293,4,0,5,17.67512083126479,564,1
13.478250746128253,4,2,6,25.01600290098691,448,0
12.405655953448225,2,1,2,42.17514928741884,477,0
14.620795344725773,4,0,5,14.474554368957918,560,1
11.326699742189014,4,2,5,29.70946872385936,438,0
18.858692211963568,2,2,5,14.46037669201827,587,1
29.372749209286923,2,3,1,20.883601273080853,619,2
20.261554911812205,0,1,5,36.32413093868646,575,1
16.233525485115987,4,1,4,4.666367766949833,562,1
15.957321117591192,3,1,9,45.9808518884186,438,0
7.0576643391234,2,2,7,12.066735534583565,553,1
24.181768440030112,3,1,3,4.905809089187713,627,2
17.455139620910387,3,1,4,25.194028289568905,530,1
16.73664060486562,2,0,6,20.709964520419575,565,1
40.35175297491402,6,1,4,18.81483961565052,598,1
20.091270358559804,1,2,1,31.415052316875197,555,1
12.73746264933371,2,1,6,15.74381006649925,563,1
15.015496826561197,2,3,7,30.698017603842576,523,1
26.039119964377285,2,1,8,33.27255433478827,553,1
18.79289287376435,3,3,8,11.277984000617465,578,1
7.932054151778432,2,2,3,35.26456498066392,483,0
24.434602542026425,3,0,8,32.73229555657211,526,1
13.322991401227043,1,2,2,40.52482856339772,442,0
31.11308443352282,1,0,7,25.053815778514654,644,2
25.56033646000254,0,2,3,16.65217462389859,643,2
14.868746730388741,6,5,7,37.54051328961108,375,0
26.967114532145793,2,1,1,25.486321624061535,593,1
18.474988573691824,6,1,7,43.22848450920755,393,0
23.969415725855537,2,1,3,32.09339581139045,580,1
21.393129721061324,1,0,7,24.74113662346447,589,1
12.075503415063885,1,0,7,16.18526701585987,628,2
13.495151173777767,0,3,7,23.95628500329036,508,1
25.20972572306813,2,1,6,34.37296400770724,599,1
15.656572675254214,2,0,2,9.918564410577513,619,2
15.174460757306022,5,0,10,20.949518257879692,505,1
11.314141944554528,1,3,5,8.855415499818378,544,1
20.96519345915423,1,0,5,14.589852850987663,615,2
32.43767443470202,2,2,10,18.887219015741966,664,2
10.527269600220091,2,4,3,22.292682900837143,426,0
18.169536196709306,2,0,5,28.533560507336404,500,1
27.885543887908007,0,0,6,32.0176524823764,573,1
17.442510261279995,3,1,5,38.83447630216694,504,1
21.166602573748136,3,4,6,41.03206140962733,472,0
10.563245302971842,3,2,4,36.85263435137922,412,0
20.99814968045354,1,1,5,21.205805128758065,583,1
16.68999014496816,3,5,6,27.338050003718266,478,0
24.90010996975904,1,0,10,19.377187989947025,649,2
26.31170236095326,2,1,10,27.506446811583267,549,1
36.1269454941303,2,3,6,23.393182683528124,636,2
22.05743221249503,1,0,9,13.577018059950719,625,2
20.280574216075166,5,1,3,39.51958578495089,459,0
19.36069011104135,1,2,12,42.08074540363846,456,0
15.527835950325182,2,3,5,17.41921250214399,550,1
20.36938690423184,1,1,5,30.207550868084763,536,1
15.932190129026793,4,3,7,17.8514173099691,514,1
19.1792268338873,2,0,8,24.207612071620108,601,2
27.22318274925572,1,1,5,19.683502186818558,662,2
10.954202043042512,1,2,0,18.72836646575403,585,1
25.97914992790332,1,0,7,26.901656293339016,614,2
27.219805471379058,3,2,3,6.846404553381454,679,2
17.17352031106245,1,2,8,19.770864944967364,519,1
3.147015706939838,1,0,8,65.15577587568882,300,0
13.745246090338973,3,3,6,9.588971949175633,525,1
27.078961825927763,3,1,8,21.197075595918182,569,1
17.839923563907824,2,2,4,27.8810817569539,554,1
11.004884373935624,0,2,10,23.203962419111058,489,0
14.466575551402478,1,1,6,17.361094078317585,539,1
23.884340185531872,2,1,5,34.68018989766331,539,1
21.827134977409656,1,0,9,26.493780512006357,584,1
16.32747530581214,0,0,4,18.76552385861165,628,2
15.432229117297187,0,2,0,33.57269542189177,523,1
15.257692956693248,0,1,2,19.726593244705594,586,1
11.543128708510483,2,1,10,16.251090542203947,560,1
29.307629826286092,0,0,6,30.877994973921297,603,2
15.743756715520622,0,0,6,11.929469364397677,629,2
26.520109645778476,5,2,8,42.57848845196587,478,0
28.64921236345716,3,1,6,40.16088726806931,520,1
24.98817628703572,1,0,5,30.468931684981737,612,2
14.978657810973662,0,3,4,19.17816121574173,546,1
20.826110632356265,2,1,2,14.321893676235485,652,2
17.830630755263588,0,1,2,0.0,676,2
11.674086974889104,1,0,6,41.15971644497027,461,0
20.27051497205122,1,2,5,15.305628826334077,568,1
9.746721461881382,2,1,7,28.54100192026208,457,0
26.313755719230947,2,1,5,26.989807318729895,566,1
14.747678918911248,3,1,2,8.274889611300797,560,1
19.408117591109875,2,2,6,18.955663009984907,539,1
19.983015100822996,2,3,6,13.669496290222314,584,1
16.18766518407146,2,1,6,32.93084849492551,520,1
22.106856610326922,0,2,6,33.371739870104804,563,1
14.67567440364233,2,0,11,22.559426803313393,458,0
24.09908108220071,0,2,2,16.572425909041293,616,2
8.578142238272761,0,2,3,26.879608765163116,542,1
18.88465705682488,4,0,0,36.071449997852824,465,0
31.572502993407994,2,2,6,10.184514054859996,667,2
10.997680727760976,3,0,0,46.126695380712015,403,0
13.255785206326038,4,1,6,22.56208401298026,533,1
21.597354947612406,4,2,5,23.811692131222937,513,1
19.257072473577185,1,3,4,41.02655766424893,506,1
20.454410694914912,3,1,7,24.44209909358814,527,1
21.424309911033646,1,0,6,23.9487979917594,534,1
22.44305027993239,3,1,10,15.86548036872064,596,1
25.767898893693562,1,1,7,19.229066989607407,577,1
20.86873059849959,2,2,5,17.93857963081365,560,1
16.311196417670203,3,2,0,7.343154162356139,641,2
22.70801590841912,1,2,8,4.1974420592338575,735,2
31.29917354426651,4,2,8,22.68401655864561,585,1
17.071563775321984,2,3,9,11.189425378661749,548,1
11.17829486730551,0,2,0,31.52658763766844,516,1
25.74956468500881,1,1,6,22.79247004767673,580,1
17.157331852324813,0,4,7,9.043114801823966,593,1
2.7913131779017473,1,2,9,40.247583057288445,441,0
23.931951740052952,4,1,7,20.73596593448783,569,1
14.25270269832254,2,2,6,30.15099383844261,460,0
17.366267023870876,2,2,2,41.44135283383859,485,0
20.323862313983103,1,2,5,24.661660576478067,525,1
19.333497758453465,1,2,7,25.139837248393338,509,1
22.966162719973276,4,3,8,39.381195465080985,481,0
14.951595406011096,4,1,1,22.060852244714397,502,1
21.59174058723258,1,3,6,35.731823530198355,558,1
16.18317325691258,4,3,1,24.259301935439797,473,0
23.17167336621252,0,3,6,26.70312549704572,609,2
22.307572388091373,2,2,2,26.56344306220119,603,2
11.451929085687834,0,2,1,21.301885236061793,559,1
25.601874813225226,2,1,11,19.65207248619458,592,1
14.248255884201663,1,1,1,18.47399951481916,562,1
23.656404587968016,3,3,4,12.043820387196021,585,1
20.571011193809383,3,1,5,20.534069697431267,525,1
30.867285737565858,0,1,0,22.346456969951575,686,2
16.435738123397034,2,0,8,29.07529389110097,543,1
15.554782427172618,0,3,3,24.077109610836036,547,1
17.86406275878587,2,4,2,35.77395861622561,481,0
15.877741520160072,1,2,8,35.32412971334598,483,0
23.59959331359435,3,3,1,38.45238643467359,468,0
6.685825740943885,2,0,7,22.97659066963534,468,0
10.62422306597552,1,2,6,19.889907651208603,517,1
10.525379548945647,2,1,6,11.325226432230792,550,1
24.65215314381503,3,2,5,38.08425133506856,537,1
29.974293608073477,3,2,6,13.45534883458205,650,2
17.2688554702377,0,3,0,15.988982428596314,639,2
16.818247937669927,1,0,3,27.257382340582254,579,1
18.49036514179227,4,1,3,21.91143709654079,498,0
26.13314811825733,3,1,9,39.47305603633323,475,0
11.50852806066598,1,1,6,17.324559451199683,530,1
19.668582879143496,0,3,6,25.290755458830663,556,1
24.826383408477007,4,1,11,6.4726538831802145,599,1
21.507659189578916,1,0,0,37.32163524110614,571,1
19.327071316191205,3,4,10,8.242037406609274,597,1
25.00732264796999,1,3,6,49.87714061483074,450,0
0.0,2,1,3,23.826037355154714,417,0
22.745127236716353,4,1,4,22.126139469080236,599,1
13.421470218108034,1,1,4,24.683596933787967,547,1
5.185569722004802,4,2,10,14.25966032327979,458,0
21.578418196674864,2,1,6,31.578916924011992,579,1
27.615609816140704,3,2,8,20.91444894909661,618,2
17.037860397606156,4,1,3,21.873567941078626,515,1
24.670121830420573,5,1,6,37.85111028718483,509,1
29.285947805920518,1,1,8,7.802377829192782,717,2
27.204401175088332,2,6,9,23.042415930051668,570,1
29.47975170559975,3,2,1,23.905996487493184,631,2
23.194892437503245,0,0,8,26.380602365732308,582,1
18.52803547231115,1,1,5,19.43797793504258,589,1
6.78623931671982,2,1,7,21.809683679602806,537,1
16.27756258309036,0,5,4,43.49220860198976,447,0
12.097273832786659,2,1,10,29.994511589065326,470,0
33.1965990224847,4,1,6,17.209353190625457,634,2
16.768799312973645,3,3,4,31.521742931888856,443,0
18.8624336474914,2,2,4,25.45647741705458,552,1
21.860397632283274,4,5,8,32.41941782763498,422,0
18.305217124607175,3,1,8,22.960078580083955,569,1
29.86535728301527,0,0,6,16.92199859705822,644,2
13.641454467858836,2,3,4,8.314771536092035,594,1
19.362252186660697,5,2,8,36.52352758071784,431,0
12.802705900113661,1,2,4,31.841165509829462,473,0
8.75984242145506,2,1,4,28.567047586511976,486,0
13.717616363663002,2,3,13,31.48876605460992,470,0
17.740742420661118,2,1,7,37.36694849685425,496,0
14.99488442837918,1,0,5,8.169053935784795,633,2
13.153053140883008,2,1,4,25.833366534395328,538,1
8.155777754297162,0,2,5,6.892366788587324,537,1
17.418260991599137,0,1,9,21.059745115385716,586,1
7.466957381782985,0,0,8,28.299134298108058,477,0
23.32039174582722,2,2,4,21.480459348939902,552,1
18.577078270541524,5,2,5,42.6239556939019,399,0
7.797139503745486,3,3,2,22.089297900874737,426,0
15.835536460650957,4,2,6,17.297738015563162,525,1
12.734905160865917,1,0,0,25.319895023285905,509,1
20.234221572934263,2,0,1,14.640851215391935,630,2
27.383153122162014,3,0,6,16.23535923238459,666,2
4.873792712479787,2,1,0,34.36474955924031,488,0
18.80518255403192,3,2,12,34.902718539099496,447,0
16.87907043103352,5,2,3,26.57081593748853,455,0
22.69938053515326,3,2,7,31.103002551532335,540,1
19.492376397663826,1,0,9,45.883931140652116,492,0
12.736214677828267,2,1,6,24.41627888236086,518,1
15.766622450333672,1,1,5,16.331172181102218,553,1
12.427819002375577,2,1,4,30.357536185011014,501,1
25.532049970190187,1,2,2,33.35239499955401,589,1
18.149181540703594,2,1,4,34.33695208661188,495,0
31.30833480027105,1,1,6,36.44183937006565,601,2
17.575374303297654,3,2,5,34.949217209293906,485,0
13.04115263162676,3,1,3,30.200382720073414,473,0
7.403999251710211,3,0,9,31.35895738783795,451,0
5.378022266208385,0,2,1,29.1075179474645,464,0
6.911048398961572,0,2,7,9.106539641837848,588,1
19.869886557080385,1,4,8,7.8150806488632405,581,1
21.561075162609537,1,4,6,14.46733575722845,578,1
6.931665085775066,4,2,10,33.19798147539537,427,0
24.26526819853281,1,1,7,20.62338646213518,598,1
14.618572638215923,2,3,10,26.362035238752238,471,0
19.027551083898846,1,0,0,40.63293747944119,531,1
29.28554439778797,2,2,8,35.836839547998,596,1
24.277875211058724,0,0,7,3.2704085216959946,735,2
16.120285464659172,4,2,7,32.301874956316986,480,0
11.761654422092988,2,2,7,25.561471256533647,523,1
2.9372921906948655,0,3,4,18.441764614457252,517,1
12.96592676530306,2,2,8,21.724975549978264,524,1
16.522088328206138,3,2,11,21.864424271115205,539,1
11.089743309941714,2,1,0,11.88344779800982,582,1
17.081201230353866,2,0,9,27.445412014318872,534,1
18.537963180711376,2,0,5,46.76583714300035,479,0
16.42600812734345,0,1,4,35.159410903474175,540,1
13.449981934235781,0,4,2,4.737632259299168,618,2
19.180582703767094,1,0,7,27.91333257384278,573,1
21.093584546985863,3,0,10,27.91226025509456,514,1
10.367206457900078,4,0,4,15.051095836961133,523,1
27.876526658223888,2,1,8,12.891175953673573,614,2
17.309883074010166,2,1,5,33.97678381887808,515,1
18.131947360613935,2,1,1,26.049264046042023,562,1
22.9575009627959,0,1,5,20.227151442538858,658,2
19.63251291884451,0,0,4,31.02542472371717,583,1
24.671956437392716,0,1,2,46.17323700210516,527,1
20.00986915641277,0,2,4,27.579689483757917,561,1
13.712938377516934,1,2,5,27.913616512909,534,1
20.53052467644271,2,0,9,24.78437660245435,548,1
9.993916548755367,3,2,6,21.07778712945525,497,0
18.759917940435663,6,1,1,33.19117556082266,492,0
17.767390065488776,3,1,9,23.074108756276143,583,1
16.543181999092223,2,2,7,29.999216415614214,535,1
17.100237419927485,2,0,6,40.00617488779737,478,0
4.827056681516526,0,1,8,32.4475547199691,452,0
14.15892564581327,1,1,5,12.263223705656605,609,2
18.649914307987803,2,2,4,11.678009153472058,592,1
19.1189947439818,1,0,7,37.532756707798285,489,0
10.806274013518294,1,0,7,23.878218322401974,599,1
26.859954886052904,0,0,7,27.60836067857374,627,2
11.936776062498494,0,1,8,17.08145703133823,602,2
24.786200403687157,3,3,6,31.160575323084636,516,1
20.990360533101793,1,2,3,43.878748432040766,498,0
13.476408831093378,1,2,4,26.516079103715292,528,1
30.427176248266584,4,1,10,31.47868248755623,544,1
9.64454217770464,3,0,6,37.45461146821646,427,0
24.43407921527001,2,0,2,41.80132997506959,588,1
25.004076226300846,5,0,2,18.207309072926975,594,1
13.305658536463486,2,2,1,29.136434079336468,465,0
27.7472571004503,1,1,8,37.75134436041204,563,1
16.24967439780733,4,3,6,40.54087473194215,389,0
20.020855404959,4,1,11,20.76324970520587,513,1
19.822252871398547,4,1,7,18.29839263565073,554,1
17.059838809706164,3,1,7,23.450204601296694,544,1
23.675657912118474,1,3,11,21.7924441948473,512,1
23.55442104386549,3,2,3,22.21342799521963,612,2
5.760276187332735,0,4,1,29.11959346104234,456,0
27.13038170014707,0,1,7,19.59177815783418,641,2
6.362556083750279,4,2,5,40.591568027027556,420,0
25.227823430391602,5,3,6,20.953492050980756,580,1
25.886935957793085,2,3,9,18.988290603867657,572,1
10.363234988493613,1,0,8,13.30154249659994,599,1
15.124299984317906,1,2,10,37.57251829061131,481,0
10.26006732059845,1,1,3,12.065893132486847,643,2
16.495552787978852,3,2,8,29.57367576478993,474,0
15.84376001069981,0,2,3,31.94569923274385,574,1
